Company_ID,Quarter,Revenue,Net_Profit,Debt_to_Equity,Current_Ratio,EPS,Stock_Volatility,Market_Cap,Credit_Score,Credit_Risk_Score,Stock_Trend
C025,Q2,3794.43,702.46,4.13,3.24,18.45,43.51,125.62,531,High,Stable
C039,Q3,2397.08,-112.13,0.7,3.76,-3.08,59.83,295.68,328,High,Down
C291,Q3,1167.66,69.51,4.26,0.61,19.03,6.85,267.29,831,Low,Stable
C131,Q1,3102.28,1181.58,2.13,3.07,1.14,8.59,422.31,304,High,Up
C498,Q4,249.65,25.43,1.34,4.48,-4.77,9.29,364.8,845,Low,Up
C229,Q1,1664.54,196.77,4.36,0.58,5.85,45.86,415.94,439,High,Stable
C108,Q3,2369.36,570.73,2.22,2.32,3.97,12.5,106.15,327,High,Stable
C172,Q1,782.39,679.11,4.06,4.67,8.48,39.23,320.29,397,High,Down
C435,Q3,4924.04,1098.14,1.39,2.09,14.92,22.86,20.6,561,High,Up
C478,Q1,1085.03,560.47,0.12,2.56,16.06,30.15,34.94,318,High,Up
C102,Q2,695.25,1142.77,2.53,4.92,5.03,16.86,356.91,311,High,Down
C354,Q1,1057.5,851.19,0.59,1.4,5.75,52.64,12.7,836,Low,Down
C012,Q2,3856.85,-7.73,3.8,0.79,-1.3,37.24,290.09,824,Low,Down
C275,Q2,2156.25,65.76,1.45,4.37,-3.81,56.95,420.28,764,Low,Down
C101,Q4,2848.81,542.96,2.27,4.41,11.03,36.6,190.28,558,High,Down
C044,Q2,154.0,474.71,0.53,2.62,-3.39,11.81,22.9,323,High,Up
C443,Q2,220.43,1064.03,1.5,2.81,13.35,14.4,357.07,307,High,Down
C305,Q1,2256.84,787.25,3.93,4.26,8.48,59.4,464.88,527,High,Stable
C445,Q3,4092.44,459.83,0.84,3.82,-0.04,44.91,358.73,675,Low,Up
C017,Q4,4431.93,90.29,3.27,1.69,8.49,7.71,289.43,422,High,Up
C330,Q2,479.2,185.62,4.6,0.58,-0.43,43.71,115.4,389,High,Up
C057,Q4,2714.9,778.35,3.43,2.66,5.97,27.67,8.18,755,Low,Stable
C311,Q1,4570.49,519.85,4.07,4.37,14.99,21.9,347.49,523,High,Down
C497,Q2,1970.47,675.38,0.63,4.53,6.55,13.47,115.9,556,High,Down
C303,Q1,4156.35,90.15,1.33,4.8,-1.28,51.19,429.15,814,Low,Down
C012,Q4,711.79,926.94,4.48,4.46,13.1,8.51,233.45,447,High,Stable
C318,Q1,4680.2,1249.32,3.6,3.11,-0.33,20.94,265.55,686,Low,Down
C080,Q4,3769.55,238.5,3.23,2.5,13.46,21.85,377.09,737,Low,Up
C216,Q1,4709.61,635.57,3.35,3.99,6.98,13.85,389.83,336,High,Down
C339,Q4,3399.26,1458.4,2.13,3.83,6.34,32.95,321.5,405,High,Stable
C264,Q3,1848.85,366.51,0.32,2.92,16.29,5.64,469.25,531,High,Down
C479,Q1,4694.0,811.58,3.94,0.89,12.72,21.55,491.16,445,High,Up
C149,Q1,1414.06,-46.67,3.43,4.67,-4.18,56.35,473.47,316,High,Stable
C081,Q3,1694.25,830.23,2.42,2.55,2.4,22.08,412.18,458,High,Stable
C215,Q3,3519.0,-47.63,4.51,2.14,16.77,24.83,352.96,581,Medium,Stable
C485,Q1,3838.32,1430.7,1.75,3.33,-4.54,31.02,331.83,577,High,Up
C374,Q3,4650.55,1016.63,1.54,3.53,8.63,35.89,52.32,424,High,Up
C464,Q2,1063.77,1139.87,4.38,1.45,13.2,49.48,136.11,719,Low,Down
C198,Q4,4000.09,996.98,4.01,4.27,10.55,15.47,3.34,619,Medium,Stable
C200,Q4,3705.8,802.54,2.62,1.8,14.01,52.95,69.14,781,Low,Stable
C025,Q4,365.78,564.85,0.74,1.34,13.14,46.67,219.9,623,Medium,Stable
C466,Q2,1966.75,1259.23,1.15,2.33,12.3,44.75,73.7,694,Low,Stable
C089,Q3,1449.69,1426.62,3.32,3.79,15.54,9.77,450.88,485,High,Stable
C268,Q3,1557.23,648.36,1.99,4.84,11.14,6.19,402.95,765,Low,Up
C143,Q1,4915.59,1383.61,4.2,4.14,5.06,37.67,36.27,356,High,Up
C059,Q3,3231.75,791.67,4.75,4.73,6.8,52.47,124.83,757,Low,Up
C410,Q1,3602.5,715.25,4.05,1.13,12.92,37.14,409.63,507,High,Up
C489,Q2,4884.26,572.62,1.95,0.82,16.91,16.73,401.62,373,High,Up
C365,Q4,1917.15,155.79,3.96,3.01,1.81,9.98,472.75,783,Low,Stable
C026,Q4,4019.11,-193.68,1.82,1.81,3.55,43.48,498.78,384,High,Up
C047,Q4,2200.93,210.56,0.92,4.23,18.27,44.7,488.15,313,High,Stable
C288,Q3,4354.19,666.53,0.26,3.52,9.46,14.49,205.36,348,High,Stable
C266,Q1,944.25,445.93,1.99,4.87,-0.53,6.55,125.54,725,Low,Up
C016,Q1,4741.05,562.42,4.53,1.65,11.59,27.46,379.33,658,Medium,Up
C199,Q2,1132.92,1467.1,1.27,2.69,19.77,37.05,149.99,541,High,Up
C401,Q3,1664.79,395.46,1.11,2.76,15.59,43.83,403.3,352,High,Up
C407,Q2,3793.15,568.71,4.85,1.58,13.64,49.55,267.21,368,High,Down
C282,Q1,1999.09,26.98,0.22,3.16,0.2,38.58,397.07,355,High,Down
C469,Q1,3060.65,-118.47,3.95,2.49,16.9,11.1,138.3,755,Low,Down
C086,Q4,2250.64,1118.2,1.67,2.51,8.14,42.54,254.26,554,High,Up
C250,Q3,3724.73,770.16,0.28,2.13,17.23,59.13,282.23,304,High,Down
C391,Q1,1180.24,1093.2,4.6,0.58,3.25,54.81,471.58,351,High,Down
C270,Q4,339.37,54.77,0.78,2.85,-3.45,52.94,133.67,628,Medium,Up
C335,Q3,1534.65,772.11,2.8,2.01,6.9,21.62,468.38,397,High,Up
C117,Q2,2397.83,231.19,1.44,0.51,1.75,46.29,402.53,460,High,Stable
C007,Q3,881.7,187.71,0.42,1.89,12.88,51.81,365.58,705,Low,Up
C137,Q3,1806.25,-180.41,0.34,1.75,18.93,42.31,393.54,626,Medium,Stable
C371,Q1,2029.92,21.58,0.67,2.27,12.27,18.78,302.91,542,High,Up
C176,Q1,334.09,325.76,0.45,1.09,17.17,57.46,122.42,803,Low,Up
C328,Q3,2937.37,-1.31,3.83,2.78,6.33,29.8,95.15,666,Medium,Down
C498,Q1,4427.5,1475.96,2.48,3.62,14.29,12.14,433.24,741,Low,Stable
C315,Q1,801.13,324.68,1.78,3.34,16.08,11.04,362.71,453,High,Stable
C215,Q1,3009.15,21.55,2.15,4.12,12.77,40.61,107.0,533,High,Up
C477,Q4,3340.46,138.44,4.65,2.53,7.69,29.07,307.74,632,Medium,Stable
C082,Q4,2125.71,799.1,4.56,2.84,10.65,10.2,224.05,794,Low,Down
C223,Q3,3520.43,-91.13,3.61,4.15,12.51,45.72,79.75,414,High,Up
C478,Q1,2083.12,1266.14,4.43,2.42,1.33,48.96,266.16,668,Medium,Up
C372,Q4,2547.95,1434.55,1.67,3.66,15.24,44.9,141.12,632,Medium,Down
C423,Q3,86.4,219.47,1.97,2.46,18.76,16.12,48.57,429,High,Down
C483,Q1,3474.01,565.16,3.11,2.38,6.63,42.94,233.75,477,High,Up
C402,Q2,3323.65,-162.37,3.16,3.92,12.53,5.59,295.26,394,High,Stable
C443,Q1,240.08,889.21,2.46,1.29,13.43,21.78,23.93,616,Medium,Stable
C490,Q1,1872.84,503.67,2.06,2.02,11.56,26.94,201.35,400,High,Stable
C103,Q4,4896.21,259.1,4.93,1.51,8.68,50.94,129.2,495,High,Down
C273,Q3,2132.65,151.62,4.12,2.12,17.04,26.47,15.81,507,High,Down
C014,Q3,2534.63,911.84,2.23,1.54,6.22,5.62,63.27,772,Low,Up
C159,Q4,4554.15,507.57,3.66,3.11,-3.47,24.38,69.95,307,High,Down
C152,Q1,3600.45,105.42,1.42,4.09,16.11,32.44,91.85,435,High,Stable
C483,Q2,2931.25,971.49,0.59,4.04,11.85,57.2,401.79,560,High,Down
C108,Q1,3999.13,760.62,1.83,2.14,16.23,56.76,220.03,446,High,Up
C188,Q1,4328.61,1259.74,2.07,4.95,-1.54,14.95,73.97,757,Low,Up
C301,Q2,2311.6,-0.29,0.18,3.17,-4.23,15.18,50.6,737,Low,Stable
C098,Q4,2401.79,1135.63,4.09,2.3,18.36,13.99,149.32,712,Low,Up
C131,Q3,1960.95,944.98,1.86,4.26,-1.31,48.39,399.11,799,Low,Stable
C293,Q4,4835.2,-4.48,2.94,3.78,15.24,5.33,182.55,531,High,Down
C171,Q4,3500.97,981.2,0.46,3.87,15.58,11.99,80.37,400,High,Down
C424,Q1,461.95,550.63,0.96,1.38,12.72,34.59,202.36,446,High,Stable
C474,Q3,4321.65,1406.47,4.46,2.61,-1.72,18.62,277.88,806,Low,Up
C183,Q3,2428.77,40.74,3.08,4.38,11.68,10.08,15.28,403,High,Down
C471,Q4,390.33,892.82,4.76,2.77,17.23,24.79,314.01,635,Medium,Up
C364,Q2,2771.1,449.37,4.99,3.58,5.64,20.08,197.85,745,Low,Down
C039,Q4,2114.96,1426.58,1.92,3.15,5.34,33.11,5.36,743,Low,Up
C015,Q2,4394.86,360.96,1.56,4.29,6.07,58.86,337.11,417,High,Up
C376,Q3,1059.77,1435.72,4.31,1.78,-2.94,11.84,356.34,816,Low,Stable
C497,Q4,4141.0,1332.53,4.99,3.09,17.3,25.5,314.61,830,Low,Down
C004,Q1,2810.56,259.65,3.19,1.05,16.73,56.26,171.29,387,High,Up
C349,Q4,320.32,1166.02,4.0,3.61,19.95,53.23,265.04,775,Low,Down
C470,Q3,4860.63,1492.53,3.93,3.79,9.63,26.68,193.89,784,Low,Down
C409,Q1,2587.45,229.53,1.84,0.69,13.78,43.44,350.46,594,Medium,Down
C397,Q1,1489.84,542.52,2.91,3.54,0.07,9.83,292.0,680,Low,Stable
C210,Q2,2373.56,684.31,4.18,2.37,11.69,44.19,41.36,582,Medium,Stable
C161,Q1,4296.4,301.38,3.47,1.06,11.24,58.51,321.73,455,High,Up
C016,Q1,1559.27,-174.05,0.2,2.39,17.53,34.56,343.78,479,High,Down
C493,Q4,1003.75,174.22,1.75,1.37,15.77,32.42,185.67,386,High,Up
C426,Q3,688.9,279.29,0.81,2.37,18.46,15.3,437.95,705,Low,Up
C108,Q2,1524.4,554.12,1.24,2.23,16.72,39.86,421.59,795,Low,Stable
C382,Q4,3911.24,90.87,4.54,3.82,16.72,37.47,88.0,566,High,Down
C450,Q1,2384.55,1284.53,0.28,3.98,-3.41,40.86,452.18,363,High,Stable
C311,Q1,1176.03,998.35,1.18,3.23,16.15,6.43,220.72,418,High,Up
C227,Q2,872.62,-55.16,1.62,0.6,10.19,35.18,362.01,640,Medium,Up
C170,Q3,1697.01,905.16,3.12,4.69,4.51,37.72,407.14,612,Medium,Up
C034,Q2,4702.63,911.22,2.72,3.59,-3.59,16.41,252.8,462,High,Up
C414,Q4,1747.98,1425.58,1.17,0.65,11.94,16.46,199.85,804,Low,Stable
C251,Q2,4941.21,-194.86,0.9,4.18,3.21,20.19,457.77,592,Medium,Down
C247,Q1,2451.89,221.49,1.26,1.4,6.69,44.14,115.81,676,Low,Down
C269,Q4,936.86,1377.25,2.56,3.11,12.04,38.34,128.86,841,Low,Down
C141,Q1,4461.14,1384.63,1.43,2.6,17.79,51.52,181.13,700,Low,Stable
C274,Q3,2328.76,1025.0,4.74,2.39,15.64,21.26,429.8,699,Low,Stable
C416,Q1,3562.87,1101.8,2.37,4.5,6.26,55.16,469.42,698,Low,Down
C096,Q1,4919.37,-44.48,0.39,2.47,4.69,45.9,110.42,786,Low,Stable
C227,Q2,298.37,673.59,3.67,0.84,0.99,26.73,432.0,814,Low,Down
C379,Q1,528.64,193.69,1.71,4.76,4.31,10.24,129.47,323,High,Stable
C039,Q4,3616.26,108.07,3.3,4.64,-2.22,19.13,485.34,358,High,Stable
C302,Q4,1445.03,1177.52,1.47,3.58,19.28,57.62,298.91,539,High,Up
C500,Q3,962.29,29.56,2.9,2.61,9.35,22.07,4.04,610,Medium,Down
C029,Q4,244.84,596.71,3.88,0.92,-1.8,23.14,17.55,620,Medium,Stable
C446,Q2,158.14,1395.58,4.65,4.06,3.82,15.43,74.17,780,Low,Down
C497,Q3,3883.7,115.91,1.38,0.84,8.68,49.38,94.19,713,Low,Stable
C477,Q4,715.45,1462.59,1.74,0.81,8.32,20.16,383.93,621,Medium,Up
C318,Q2,2365.22,1490.29,2.37,2.92,-4.11,23.16,111.77,701,Low,Down
C245,Q4,3049.19,744.55,4.64,1.22,18.77,27.79,484.59,358,High,Stable
C236,Q4,2170.34,89.24,4.52,0.53,1.88,28.86,318.24,352,High,Down
C185,Q1,184.18,337.38,0.54,2.4,-4.6,27.62,346.41,363,High,Down
C272,Q4,3928.33,521.64,0.75,1.12,-3.09,32.71,109.3,418,High,Up
C440,Q4,102.04,325.85,2.53,1.22,9.5,49.8,446.41,585,Medium,Up
C236,Q2,3821.35,277.08,0.62,0.85,-1.56,50.06,334.07,317,High,Down
C239,Q2,4471.86,1452.79,1.79,1.42,-3.96,48.91,432.27,304,High,Stable
C377,Q1,2192.56,60.72,0.83,3.72,4.49,10.56,478.26,691,Low,Stable
C266,Q4,2700.94,1046.66,3.22,4.14,10.57,48.98,63.26,459,High,Down
C414,Q1,2411.07,-199.3,4.75,2.54,-2.2,11.61,48.75,441,High,Stable
C409,Q4,1976.58,813.51,4.98,2.78,2.83,11.86,401.8,696,Low,Stable
C359,Q3,4442.75,1357.1,1.94,0.65,5.44,57.13,433.13,317,High,Stable
C340,Q3,4474.97,289.49,3.04,0.81,-1.01,50.07,292.09,413,High,Stable
C389,Q1,1712.29,115.39,4.3,1.66,7.65,35.38,183.32,833,Low,Down
C065,Q1,3094.6,907.86,0.68,2.95,-2.87,53.12,326.49,831,Low,Down
C478,Q1,4638.19,1011.42,3.48,3.83,-3.84,59.42,153.18,760,Low,Up
C177,Q2,4812.19,969.65,2.1,3.22,8.0,38.59,119.57,585,Medium,Stable
C003,Q2,2569.35,342.84,1.11,2.26,1.2,38.71,244.33,304,High,Up
C429,Q2,2291.48,228.74,2.07,1.03,-2.62,46.49,108.47,428,High,Up
C142,Q1,1429.54,1425.06,0.47,4.01,5.6,17.77,242.11,798,Low,Down
C376,Q4,4796.42,1369.61,3.51,2.14,17.88,14.19,478.32,575,High,Stable
C158,Q3,756.93,577.44,1.34,3.81,13.1,46.78,419.97,382,High,Stable
C498,Q1,2920.16,1238.53,1.63,2.81,15.39,23.97,470.84,417,High,Up
C324,Q2,1448.62,568.95,0.69,3.82,16.8,12.43,403.26,328,High,Stable
C146,Q2,1431.09,521.46,4.34,4.58,19.32,22.32,177.7,657,Medium,Stable
C446,Q1,2054.59,66.5,2.52,4.64,14.08,24.73,406.12,456,High,Down
C293,Q1,4994.03,524.89,2.9,2.91,10.21,58.09,461.5,330,High,Down
C153,Q2,322.08,713.61,2.89,2.8,4.14,43.39,473.54,585,Medium,Down
C432,Q4,2913.78,-161.74,2.11,1.7,-0.46,34.2,341.76,635,Medium,Up
C193,Q2,458.73,554.99,1.04,4.71,12.17,58.29,106.08,612,Medium,Stable
C437,Q2,814.88,1128.31,3.75,2.56,19.87,54.67,20.34,422,High,Stable
C494,Q1,2225.84,956.08,0.72,1.07,6.68,33.16,74.03,670,Low,Stable
C463,Q4,2576.78,879.77,0.61,2.45,13.09,54.81,482.79,613,Medium,Down
C073,Q2,1331.02,1346.24,3.58,1.07,7.38,27.24,231.32,327,High,Stable
C399,Q2,1616.46,-169.35,1.12,2.76,5.8,17.67,427.57,454,High,Up
C305,Q3,480.49,746.98,1.6,3.03,5.26,17.8,232.79,529,High,Up
C377,Q1,1550.94,1138.49,2.43,2.02,7.62,41.43,330.58,848,Low,Up
C344,Q3,4834.46,720.27,2.3,0.82,4.17,32.56,12.56,305,High,Stable
C452,Q3,4726.3,350.62,3.57,4.75,13.72,41.24,125.31,772,Low,Stable
C140,Q2,1707.65,31.63,3.15,3.98,16.86,42.73,218.42,617,Medium,Down
C187,Q1,2875.73,1308.86,3.26,4.27,17.07,6.23,315.5,524,High,Down
C293,Q4,4552.5,600.3,3.6,2.15,0.69,7.97,86.17,332,High,Up
C061,Q2,80.61,1292.8,1.53,3.92,17.4,34.3,382.39,388,High,Up
C485,Q4,4062.88,795.95,1.68,2.68,3.54,15.51,182.52,633,Medium,Up
C427,Q4,4744.43,946.13,2.25,1.4,2.73,39.79,408.81,339,High,Down
C380,Q1,502.06,1167.24,1.61,1.06,13.17,35.37,49.44,674,Low,Stable
C198,Q3,849.17,920.56,4.93,2.05,2.62,37.22,340.04,597,Medium,Stable
C295,Q1,4805.69,476.69,4.09,1.12,-3.68,21.64,147.02,692,Low,Up
C440,Q4,2710.82,673.18,0.91,4.99,4.34,40.19,397.79,317,High,Up
C319,Q2,120.27,1165.18,0.13,0.72,13.04,50.62,201.38,826,Low,Stable
C302,Q4,1325.28,435.21,0.31,2.49,3.17,59.89,332.84,431,High,Up
C344,Q2,2277.22,459.81,1.3,2.53,10.74,51.11,467.19,589,Medium,Up
C011,Q2,3479.9,-37.33,0.66,1.85,11.5,35.66,10.8,508,High,Up
C062,Q1,3679.14,1354.79,2.71,3.07,13.34,15.64,6.05,626,Medium,Down
C333,Q4,4977.34,-45.24,4.3,1.17,17.43,42.48,385.25,802,Low,Up
C226,Q3,1473.18,901.96,3.71,4.03,5.81,56.57,323.37,578,High,Up
C153,Q4,2714.19,502.43,1.16,2.0,-0.84,16.65,146.84,681,Low,Down
C199,Q4,2689.95,489.55,2.06,3.16,2.97,19.08,247.45,608,Medium,Up
C052,Q3,2057.94,955.24,2.59,3.72,5.8,13.2,21.45,576,High,Up
C260,Q1,887.35,-85.94,4.07,4.5,12.85,45.52,96.63,375,High,Stable
C059,Q4,4888.41,809.3,4.21,4.26,-4.67,27.36,212.54,597,Medium,Stable
C072,Q4,4273.92,1112.45,4.56,3.24,2.89,8.45,417.11,677,Low,Up
C148,Q2,2516.75,1207.96,2.6,2.25,14.5,53.12,240.09,732,Low,Up
C349,Q4,3036.06,89.9,3.5,2.76,11.77,35.67,293.39,411,High,Up
C063,Q3,1174.94,1325.61,0.65,3.96,13.29,23.21,436.94,371,High,Down
C310,Q2,2741.75,915.45,2.87,4.45,15.3,23.92,154.76,616,Medium,Stable
C373,Q1,3490.1,1299.15,1.32,0.97,14.58,20.96,350.5,320,High,Up
C243,Q2,2600.08,624.98,2.22,2.23,12.05,30.05,430.9,487,High,Down
C493,Q3,4951.91,721.46,3.21,3.99,5.99,23.54,101.71,420,High,Up
C366,Q3,3076.14,1362.37,1.36,2.44,19.59,35.14,178.56,641,Medium,Down
C330,Q2,1886.32,1329.85,0.36,2.0,9.23,47.54,489.92,603,Medium,Up
C107,Q1,3872.15,561.87,0.15,2.35,0.07,42.1,491.62,746,Low,Stable
C226,Q2,893.79,266.5,0.21,3.21,2.32,21.2,112.0,795,Low,Down
C313,Q1,1953.35,468.39,0.14,5.0,12.34,34.08,33.69,820,Low,Up
C218,Q2,1767.45,459.2,0.64,2.72,18.12,51.21,135.83,484,High,Stable
C425,Q3,2187.45,287.67,1.27,1.44,-0.53,8.75,199.17,631,Medium,Up
C241,Q4,3919.81,256.59,1.18,1.23,-2.94,9.31,220.78,649,Medium,Up
C259,Q4,2446.66,1263.81,4.94,0.69,17.04,35.59,309.59,619,Medium,Stable
C376,Q1,3980.37,-81.23,1.6,3.01,17.88,40.15,449.8,836,Low,Up
C262,Q1,2903.62,951.94,0.72,2.95,1.91,16.63,165.51,711,Low,Stable
C005,Q1,1743.24,93.79,2.77,1.42,4.43,45.99,425.07,455,High,Down
C261,Q3,4059.39,385.66,4.3,3.63,11.5,40.54,47.19,832,Low,Stable
C054,Q2,1229.53,-95.38,3.42,3.83,3.25,55.78,21.42,801,Low,Stable
C047,Q3,1160.7,258.96,1.55,1.67,16.93,14.29,252.27,785,Low,Up
C215,Q4,2547.29,1106.32,2.85,2.05,-2.31,46.33,30.3,453,High,Stable
C177,Q1,1341.2,1304.53,3.6,4.96,-4.05,9.6,196.55,367,High,Up
C009,Q2,94.98,176.6,3.67,2.18,0.21,36.09,448.44,791,Low,Down
C099,Q4,3259.07,588.03,3.37,3.92,2.15,35.35,121.12,340,High,Down
C020,Q4,2579.91,599.55,4.37,2.54,-2.18,26.36,353.13,826,Low,Stable
C378,Q4,2255.31,1285.08,4.36,4.07,-3.36,51.45,151.53,468,High,Stable
C241,Q3,4836.49,1096.76,2.94,3.96,13.89,5.24,22.94,411,High,Stable
C061,Q1,2877.44,672.23,2.21,3.5,-0.89,33.61,278.57,762,Low,Stable
C379,Q4,4323.99,940.27,3.24,4.35,17.85,16.94,417.51,351,High,Stable
C490,Q1,740.28,1240.5,4.11,4.73,4.2,45.89,205.03,554,High,Down
C419,Q3,2867.57,-183.78,0.13,3.11,11.77,7.37,308.84,457,High,Stable
C178,Q4,4346.5,484.91,4.96,1.57,0.64,50.74,450.06,599,Medium,Stable
C338,Q3,2936.37,1342.31,1.0,2.29,1.01,51.1,394.95,726,Low,Stable
C062,Q3,3604.17,1058.53,2.4,3.91,9.37,50.81,97.34,606,Medium,Stable
C145,Q1,1891.62,722.83,4.37,3.43,9.02,13.39,366.83,398,High,Up
C216,Q4,507.63,700.4,1.2,1.3,14.22,39.67,251.2,420,High,Up
C003,Q3,2316.61,391.21,2.44,0.73,13.95,5.79,373.11,329,High,Stable
C160,Q4,2002.67,684.88,0.75,3.57,11.77,51.64,247.51,529,High,Up
C227,Q1,4341.95,914.15,2.04,1.63,6.23,44.76,64.42,553,High,Down
C486,Q3,1257.78,511.22,0.97,2.75,17.27,34.21,285.17,703,Low,Stable
C269,Q1,4835.33,1014.06,1.88,3.86,10.56,45.18,246.32,793,Low,Up
C120,Q4,4792.78,1264.09,1.93,3.03,19.75,10.19,259.2,330,High,Stable
C381,Q4,1275.78,62.96,4.97,0.87,15.48,34.08,439.51,461,High,Stable
C495,Q1,1772.86,567.63,4.97,1.34,-3.89,21.02,447.47,731,Low,Up
C089,Q2,4483.0,493.63,0.66,1.49,3.01,58.49,227.04,455,High,Stable
C329,Q3,4834.78,968.69,3.66,1.66,9.3,52.14,228.14,622,Medium,Up
C068,Q4,2245.02,224.77,0.35,3.04,13.04,45.33,257.84,490,High,Stable
C398,Q4,1638.94,888.43,0.25,2.77,8.76,56.36,260.03,475,High,Down
C357,Q3,2654.17,1291.73,0.62,1.41,14.65,24.08,475.22,816,Low,Stable
C098,Q1,3454.46,510.82,4.83,0.8,2.07,54.55,324.88,823,Low,Up
C267,Q1,1403.7,1348.73,4.71,1.27,-0.4,22.89,139.09,638,Medium,Down
C105,Q1,3695.54,1488.38,1.05,4.93,-3.65,45.3,266.0,618,Medium,Stable
C440,Q2,305.7,-19.64,0.89,2.61,9.33,45.5,313.8,410,High,Up
C323,Q2,294.01,196.19,1.28,4.4,12.21,6.01,320.07,772,Low,Stable
C123,Q4,1962.12,1415.65,2.63,4.32,3.15,24.86,292.83,316,High,Stable
C476,Q1,1799.69,1429.16,2.89,2.8,10.34,6.07,89.28,519,High,Down
C029,Q3,1612.38,-33.9,1.19,3.68,-3.7,59.84,17.28,786,Low,Stable
C137,Q4,2480.55,-174.5,3.81,1.37,-2.52,11.72,169.25,604,Medium,Down
C195,Q3,1637.63,73.87,1.62,3.6,12.54,34.85,214.05,816,Low,Down
C409,Q4,1001.68,1493.22,4.62,1.73,4.2,48.48,31.37,428,High,Up
C226,Q2,1581.87,106.0,3.32,4.24,11.78,16.07,407.58,323,High,Down
C332,Q4,4875.78,654.33,2.24,0.88,15.79,31.68,172.37,840,Low,Down
C170,Q2,2085.01,1242.31,3.97,3.98,16.32,38.41,456.86,431,High,Down
C009,Q4,2251.33,-165.32,4.11,0.95,-0.7,13.81,77.63,620,Medium,Up
C463,Q1,2903.9,827.63,1.52,4.47,7.16,47.82,28.94,796,Low,Up
C040,Q3,4917.54,270.94,1.76,1.87,13.35,21.46,241.42,681,Low,Stable
C025,Q1,1245.93,1265.97,4.69,3.44,14.35,16.61,94.97,515,High,Up
C261,Q4,3422.35,281.88,0.91,2.69,14.62,35.71,468.73,842,Low,Down
C395,Q4,3594.12,967.48,0.31,2.15,0.7,27.57,5.65,310,High,Up
C443,Q4,3056.26,946.17,2.32,3.4,-0.19,55.62,206.6,381,High,Down
C226,Q2,488.46,176.54,4.03,4.76,9.75,53.4,463.41,455,High,Stable
C472,Q3,3400.52,-140.84,3.88,0.69,13.53,31.58,192.52,465,High,Stable
C124,Q3,367.27,495.72,4.61,4.63,2.98,24.76,47.01,507,High,Up
C463,Q4,3000.91,291.63,2.71,3.24,-2.38,22.9,151.8,323,High,Up
C038,Q4,3710.93,1175.26,0.59,4.13,12.92,19.72,249.26,631,Medium,Stable
C328,Q2,1094.3,1160.62,2.98,2.23,2.49,34.95,92.98,818,Low,Stable
C251,Q1,4216.03,576.94,3.91,2.62,-0.84,49.27,233.55,810,Low,Up
C389,Q1,200.25,831.07,0.56,4.41,-1.31,22.09,418.25,540,High,Stable
C176,Q3,4226.87,827.24,0.95,2.37,2.87,15.46,436.37,480,High,Up
C090,Q2,2328.63,1206.17,0.16,2.91,9.82,31.15,25.11,592,Medium,Down
C402,Q4,1127.06,522.5,3.01,0.59,3.96,8.8,80.87,382,High,Up
C454,Q3,712.2,268.26,4.44,1.21,-4.48,43.57,138.01,389,High,Stable
C037,Q2,4768.87,250.56,3.39,3.39,-2.58,33.51,297.64,738,Low,Stable
C316,Q1,409.69,711.53,4.91,3.73,2.26,32.3,180.82,842,Low,Up
C176,Q2,1035.51,563.55,0.41,3.12,11.49,21.52,422.1,492,High,Down
C461,Q1,1771.72,548.21,4.52,1.14,-2.54,54.76,358.48,787,Low,Up
C284,Q2,3120.16,-45.07,4.09,2.5,9.02,9.98,50.68,648,Medium,Up
C453,Q3,2746.77,1021.63,1.64,2.1,-2.0,52.84,312.47,388,High,Down
C461,Q1,671.94,163.35,4.87,2.73,0.29,25.72,56.95,422,High,Down
C081,Q3,1484.15,134.82,1.51,4.42,-0.7,53.43,127.89,673,Low,Up
C114,Q3,1231.82,501.69,4.46,3.99,-3.32,45.08,89.35,346,High,Down
C040,Q1,1107.04,187.22,4.42,0.88,11.78,10.73,86.94,732,Low,Down
C301,Q1,2085.16,792.56,3.81,4.51,6.59,50.73,308.39,445,High,Down
C224,Q4,3534.96,431.49,2.86,2.62,15.78,42.52,282.02,302,High,Up
C318,Q4,1126.39,563.15,0.69,3.85,-2.53,6.78,88.43,829,Low,Up
C349,Q4,1865.06,713.19,2.71,1.13,-1.38,12.35,495.09,613,Medium,Up
C115,Q3,1985.04,146.01,1.85,3.52,2.66,39.96,211.21,626,Medium,Up
C186,Q3,4883.46,64.78,3.98,1.56,14.15,41.44,48.99,380,High,Down
C323,Q4,4775.6,1296.72,3.81,2.47,2.64,46.07,60.72,452,High,Stable
C056,Q3,4010.68,537.33,4.56,0.58,5.21,44.61,292.15,701,Low,Up
C040,Q3,1246.21,500.56,0.17,1.18,2.54,41.27,489.55,787,Low,Down
C354,Q1,386.78,-139.46,4.06,0.91,-2.99,47.14,286.19,366,High,Up
C040,Q1,1618.68,646.56,4.7,1.58,18.49,36.63,474.55,388,High,Up
C347,Q3,1370.63,742.09,3.97,0.95,8.71,19.34,222.34,434,High,Down
C461,Q4,2554.33,750.03,0.74,3.61,14.7,55.18,218.2,501,High,Stable
C237,Q2,3899.75,1001.95,0.5,0.63,11.46,6.0,250.25,727,Low,Stable
C289,Q4,4298.7,101.72,0.2,3.28,7.86,25.16,348.86,478,High,Stable
C262,Q2,4232.08,228.78,3.18,1.13,-2.76,45.09,184.12,638,Medium,Up
C216,Q4,1830.39,1178.24,3.19,4.75,11.07,28.49,432.01,378,High,Down
